"시군구별",2019
"전국",0.918
"서울특별시",0.717
"부산광역시",0.827
"대구광역시",0.932
"인천광역시",0.940
"광주광역시",0.913
"대전광역시",0.883
"울산광역시",1.084
"세종특별자치시",1.472
"경기도",0.943
"강원도",1.082
"충청북도",1.050
"충청남도",1.112
"전라북도",0.971
"전라남도",1.234
"경상북도",1.089
"경상남도",1.046
"제주특별자치도",1.145
